TransactionID,Amount,CustomerID,TransactionAmount,AnomalyScore,FraudIndicator,Category,Timestamp,MerchantID,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag,MerchantName,Location,Amount_Diff
506,81.71166645699894,1295,88.89654527087248,0.5391930404729627,0,Other,2022-01-22 01:00:00,2857,Customer 1295,60,Address 1295,5483.470359081937,2022-10-22,0,Merchant 2857,Location 2857,7.184878813873539
507,59.46381398714095,1741,77.98288716478888,0.7511914943522533,0,Travel,2022-01-22 02:00:00,2991,Customer 1741,33,Address 1741,9992.49572887844,2024-01-11,0,Merchant 2991,Location 2991,18.519073177647925
508,14.139387559786153,1266,91.6641527939692,0.2106717023337655,0,Online,2022-01-22 03:00:00,2772,Customer 1266,50,Address 1266,1773.8085062866285,2022-09-23,0,Merchant 2772,Location 2772,77.52476523418304
509,61.48081498804065,1600,55.99920313978915,0.6863024647194603,0,Other,2022-01-22 04:00:00,2208,Customer 1600,55,Address 1600,9402.340679191357,2023-08-23,0,Merchant 2208,Location 2208,5.481611848251497
510,56.79197048335646,1825,23.45026384021462,0.9059701878428492,0,Other,2022-01-22 05:00:00,2315,Customer 1825,54,Address 1825,4886.010824613629,2024-04-04,0,Merchant 2315,Location 2315,33.34170664314183
511,54.78567418688587,1174,29.485434421487906,0.2556055258502914,0,Other,2022-01-22 06:00:00,2007,Customer 1174,27,Address 1174,9301.241150618618,2022-06-23,0,Merchant 2007,Location 2007,25.300239765397965
512,23.521178993762483,1792,42.08658989934876,0.358194862777846,0,Travel,2022-01-22 07:00:00,2096,Customer 1792,28,Address 1792,7699.460321299333,2024-03-02,0,Merchant 2096,Location 2096,18.565410905586276
513,57.82044734885588,1613,64.97010131569849,0.6472169153955154,0,Food,2022-01-22 08:00:00,2867,Customer 1613,21,Address 1613,8486.464783345322,2023-09-05,0,Merchant 2867,Location 2867,7.149653966842607
514,47.31206587825806,1562,21.796197745089465,0.6932420142873471,0,Travel,2022-01-22 09:00:00,2841,Customer 1562,43,Address 1562,9938.92291891054,2023-07-16,0,Merchant 2841,Location 2841,25.515868133168595
515,25.03864028565554,1265,45.52564850769525,0.8925939828354749,0,Food,2022-01-22 10:00:00,2268,Customer 1265,47,Address 1265,7502.562160892314,2022-09-22,0,Merchant 2268,Location 2268,20.487008222039712
516,19.74409229922852,1360,74.36791474172722,0.3343613352889214,0,Travel,2022-01-22 11:00:00,2352,Customer 1360,55,Address 1360,6839.033502010339,2022-12-26,0,Merchant 2352,Location 2352,54.6238224424987
517,63.14752710370071,1356,19.508543963332247,0.173290010578529,0,Retail,2022-01-22 12:00:00,2372,Customer 1356,44,Address 1356,7927.594272471447,2022-12-22,0,Merchant 2372,Location 2372,43.63898314036847
518,77.02315549089194,1352,58.71501977905394,0.6302915926782255,0,Other,2022-01-22 13:00:00,2444,Customer 1352,20,Address 1352,8130.737892776473,2022-12-18,0,Merchant 2444,Location 2444,18.308135711838
519,42.6041988042216,1697,49.41620363376524,0.3250686913417957,1,Other,2022-01-22 14:00:00,2038,Customer 1697,59,Address 1697,6865.652981348801,2023-11-28,0,Merchant 2038,Location 2038,6.812004829543639
520,98.59494640028537,1050,45.505085906455086,0.6238651273078697,0,Online,2022-01-22 15:00:00,2933,Customer 1050,57,Address 1050,7921.752971281453,2022-02-19,0,Merchant 2933,Location 2933,53.08986049383028
521,29.32097037446717,1604,72.13402240525451,0.5216001080391224,0,Food,2022-01-22 16:00:00,2415,Customer 1604,36,Address 1604,4470.138105796166,2023-08-27,0,Merchant 2415,Location 2415,42.81305203078735
522,26.18436652741295,1608,65.68261892111595,0.933887483919026,0,Food,2022-01-22 17:00:00,2705,Customer 1608,28,Address 1608,4084.721807054024,2023-08-31,0,Merchant 2705,Location 2705,39.498252393703
523,10.933045904656083,1318,77.91709089903293,0.1649689650904061,0,Other,2022-01-22 18:00:00,2090,Customer 1318,61,Address 1318,3354.518348759637,2022-11-14,0,Merchant 2090,Location 2090,66.98404499437684
524,53.8004241417046,1503,66.31709715541066,0.2524872978016569,0,Retail,2022-01-22 19:00:00,2101,Customer 1503,37,Address 1503,4370.431521920184,2023-05-18,0,Merchant 2101,Location 2101,12.516673013706061
525,28.32936501855892,1029,51.65768770234823,0.4390107433850064,0,Travel,2022-01-22 20:00:00,2954,Customer 1029,37,Address 1029,8467.122622743587,2022-01-29,0,Merchant 2954,Location 2954,23.328322683789306
526,76.27368428978873,1052,45.90027099168569,0.143270469987192,0,Food,2022-01-22 21:00:00,2066,Customer 1052,38,Address 1052,7224.6321196105455,2022-02-21,0,Merchant 2066,Location 2066,30.373413298103046
527,39.82600629262846,1111,99.16801168992616,0.2726297489815542,0,Other,2022-01-22 22:00:00,2670,Customer 1111,32,Address 1111,7980.849544448291,2022-04-21,0,Merchant 2670,Location 2670,59.3420053972977
528,70.00810139898996,1501,75.62932808638742,0.7471238062986284,0,Travel,2022-01-22 23:00:00,2200,Customer 1501,48,Address 1501,2342.874350139253,2023-05-16,0,Merchant 2200,Location 2200,5.621226687397453
529,89.71731744470446,1828,29.501643167539346,0.6645510965352156,0,Food,2022-01-23 00:00:00,2833,Customer 1828,62,Address 1828,2077.514821107271,2024-04-07,0,Merchant 2833,Location 2833,60.21567427716512
530,27.25454050385736,1231,32.12537893165401,0.3017661210442771,0,Online,2022-01-23 01:00:00,2203,Customer 1231,63,Address 1231,1631.0607959675435,2022-08-19,0,Merchant 2203,Location 2203,4.870838427796652
531,42.27816571071364,1978,67.39074019819041,0.3309947313543306,0,Retail,2022-01-23 02:00:00,2255,Customer 1978,51,Address 1978,7710.801194598957,2024-09-04,0,Merchant 2255,Location 2255,25.112574487476778
532,57.13668560793148,1496,28.47403121032192,0.4691574673531847,0,Other,2022-01-23 03:00:00,2359,Customer 1496,34,Address 1496,8472.420333363536,2023-05-11,0,Merchant 2359,Location 2359,28.66265439760956
533,81.49987554510696,1629,36.28961236138732,0.5016200072084841,0,Food,2022-01-23 04:00:00,2660,Customer 1629,33,Address 1629,2866.801210289628,2023-09-21,0,Merchant 2660,Location 2660,45.21026318371964
534,49.1099285143028,1477,21.968376497985467,0.264070039171332,0,Other,2022-01-23 05:00:00,2489,Customer 1477,31,Address 1477,4219.355106273666,2023-04-22,0,Merchant 2489,Location 2489,27.141552016317334
535,42.02200366989237,1425,76.87093769792966,0.2721990921548431,0,Online,2022-01-23 06:00:00,2499,Customer 1425,56,Address 1425,6441.933112929328,2023-03-01,0,Merchant 2499,Location 2499,34.84893402803729
536,80.51907113899962,1837,97.24429792666592,0.9182304981561936,0,Food,2022-01-23 07:00:00,2538,Customer 1837,29,Address 1837,2223.166957758453,2024-04-16,0,Merchant 2538,Location 2538,16.7252267876663
537,95.2233254396807,1954,44.07973869795079,0.4595266917617078,0,Other,2022-01-23 08:00:00,2553,Customer 1954,46,Address 1954,1418.0012283313492,2024-08-11,0,Merchant 2553,Location 2553,51.14358674172992
538,77.11603142702253,1146,28.86185266819369,0.191402885678013,0,Food,2022-01-23 09:00:00,2308,Customer 1146,23,Address 1146,4750.725054794199,2022-05-26,0,Merchant 2308,Location 2308,48.25417875882884
539,59.58695557387782,1591,80.17991437866195,0.1822368184383684,0,Food,2022-01-23 10:00:00,2830,Customer 1591,36,Address 1591,7962.41027548533,2023-08-14,0,Merchant 2830,Location 2830,20.592958804784125
540,44.12676518046912,1764,22.02946182203776,0.5851802736554172,0,Online,2022-01-23 11:00:00,2684,Customer 1764,49,Address 1764,7695.154348220063,2024-02-03,0,Merchant 2684,Location 2684,22.09730335843136
541,69.23669463993528,1510,80.31781130411882,0.4805409002380162,0,Other,2022-01-23 12:00:00,2934,Customer 1510,53,Address 1510,7685.510723404021,2023-05-25,0,Merchant 2934,Location 2934,11.08111666418354
542,44.09464247346977,1382,77.2385186191252,0.5685122195832132,0,Food,2022-01-23 13:00:00,2657,Customer 1382,40,Address 1382,2896.257873108053,2023-01-17,0,Merchant 2657,Location 2657,33.14387614565543
543,99.7753583900932,1439,49.85472624403858,0.8320117134465028,0,Travel,2022-01-23 14:00:00,2379,Customer 1439,47,Address 1439,8557.608088738338,2023-03-15,0,Merchant 2379,Location 2379,49.92063214605462
544,52.99118399043776,1955,20.295347919606144,0.4768124088601617,0,Retail,2022-01-23 15:00:00,2643,Customer 1955,34,Address 1955,9288.355524766564,2024-08-12,0,Merchant 2643,Location 2643,32.69583607083162
545,68.36571539188091,1016,46.78951927456144,0.8104288293091033,0,Other,2022-01-23 16:00:00,2264,Customer 1016,22,Address 1016,8612.857297188031,2022-01-16,0,Merchant 2264,Location 2264,21.57619611731947
546,12.301068214462283,1460,71.10757833788674,0.827116638876693,0,Travel,2022-01-23 17:00:00,2784,Customer 1460,29,Address 1460,5363.917913443514,2023-04-05,0,Merchant 2784,Location 2784,58.80651012342445
547,98.64640220462732,1073,14.024762382450913,0.3061671106089534,0,Food,2022-01-23 18:00:00,2365,Customer 1073,56,Address 1073,2392.9224118361144,2022-03-14,0,Merchant 2365,Location 2365,84.6216398221764
548,85.31413995164209,1814,76.1251576888117,0.4135308269157837,0,Retail,2022-01-23 19:00:00,2515,Customer 1814,28,Address 1814,6484.64781184804,2024-03-24,0,Merchant 2515,Location 2515,9.188982262830393
549,21.032649355713,1660,25.07008358563905,0.3586166662378,1,Food,2022-01-23 20:00:00,2028,Customer 1660,34,Address 1660,6435.390885417858,2023-10-22,0,Merchant 2028,Location 2028,4.037434229926049
550,82.00373953388333,1204,31.6140354559968,0.9527556188400648,0,Food,2022-01-23 21:00:00,2329,Customer 1204,45,Address 1204,3152.247786827239,2022-07-23,0,Merchant 2329,Location 2329,50.389704077886535
551,82.16413416183838,1897,64.56228438413495,0.7647580142112145,0,Food,2022-01-23 22:00:00,2823,Customer 1897,27,Address 1897,2518.7388735597933,2024-06-15,0,Merchant 2823,Location 2823,17.60184977770342
552,30.561099365798057,1260,42.93345792371143,0.8539408620605459,0,Retail,2022-01-23 23:00:00,2325,Customer 1260,64,Address 1260,4878.415267175985,2022-09-17,0,Merchant 2325,Location 2325,12.372358557913373
553,52.69894800838486,1507,35.565541733174896,0.2890093311778844,1,Food,2022-01-24 00:00:00,2126,Customer 1507,39,Address 1507,4994.358137921838,2023-05-22,1,Merchant 2126,Location 2126,17.133406275209964
554,66.54225115991392,1119,22.58265333635443,0.2028945147901161,0,Retail,2022-01-24 01:00:00,2309,Customer 1119,61,Address 1119,6254.404271155562,2022-04-29,0,Merchant 2309,Location 2309,43.95959782355949
555,66.48799723490322,1141,14.597041829893008,0.1450040052616865,0,Online,2022-01-24 02:00:00,2140,Customer 1141,28,Address 1141,4082.516866288421,2022-05-21,0,Merchant 2140,Location 2140,51.89095540501021
556,74.17323414002594,1822,55.25302445396565,0.2638992188683519,0,Retail,2022-01-24 03:00:00,2730,Customer 1822,44,Address 1822,8603.321935277745,2024-04-01,0,Merchant 2730,Location 2730,18.92020968606029
557,66.24446927138561,1307,58.845687841143416,0.7081166726390359,0,Food,2022-01-24 04:00:00,2301,Customer 1307,31,Address 1307,8449.539575651721,2022-11-03,0,Merchant 2301,Location 2301,7.398781430242195
558,18.424787046927303,1176,57.22281084326793,0.065989495975014,0,Food,2022-01-24 05:00:00,2743,Customer 1176,20,Address 1176,5493.960539328983,2022-06-25,0,Merchant 2743,Location 2743,38.79802379634063
559,96.40709405350066,1634,98.8018167083342,0.0003129210023212,0,Food,2022-01-24 06:00:00,2570,Customer 1634,44,Address 1634,5302.392311164256,2023-09-26,0,Merchant 2570,Location 2570,2.3947226548335436
560,37.37105363161972,1289,63.46213451883141,0.2511722043323737,0,Food,2022-01-24 07:00:00,2283,Customer 1289,31,Address 1289,9393.91094329131,2022-10-16,0,Merchant 2283,Location 2283,26.09108088721169
561,57.89155841423759,1923,49.08960789819064,0.3653544010626799,0,Other,2022-01-24 08:00:00,2791,Customer 1923,41,Address 1923,3340.637585647107,2024-07-11,0,Merchant 2791,Location 2791,8.80195051604695
562,65.14444373979248,1668,80.73234232826634,0.2611520209387087,0,Other,2022-01-24 09:00:00,2501,Customer 1668,47,Address 1668,7721.503341582387,2023-10-30,0,Merchant 2501,Location 2501,15.587898588473863
563,50.9463446687639,1732,28.1947094530454,0.7625315087868267,0,Retail,2022-01-24 10:00:00,2123,Customer 1732,42,Address 1732,6497.372202846478,2024-01-02,0,Merchant 2123,Location 2123,22.751635215718498
564,90.15169745639956,1666,28.08181245957889,0.2527998087414366,0,Online,2022-01-24 11:00:00,2879,Customer 1666,36,Address 1666,9674.062164262285,2023-10-28,0,Merchant 2879,Location 2879,62.06988499682067
565,49.695996077348,1624,71.22961283863575,0.689377718975578,0,Food,2022-01-24 12:00:00,2212,Customer 1624,18,Address 1624,4741.807018877029,2023-09-16,0,Merchant 2212,Location 2212,21.533616761287746
566,71.98504539358078,1786,12.947838155574916,0.4503954900089659,0,Other,2022-01-24 13:00:00,2559,Customer 1786,50,Address 1786,1656.961894267556,2024-02-25,0,Merchant 2559,Location 2559,59.03720723800586
567,39.17632975406391,1019,12.481657914339143,0.0544760907055447,0,Retail,2022-01-24 14:00:00,2444,Customer 1019,37,Address 1019,3797.734535980661,2022-01-19,0,Merchant 2444,Location 2444,26.694671839724762
568,50.82386517906335,1978,65.99753207862302,0.8192144188445474,0,Online,2022-01-24 15:00:00,2112,Customer 1978,51,Address 1978,7710.801194598957,2024-09-04,0,Merchant 2112,Location 2112,15.173666899559677
569,85.30076766804406,1655,73.61284284094162,0.108578431973914,0,Food,2022-01-24 16:00:00,2922,Customer 1655,50,Address 1655,2152.9921898737,2023-10-17,0,Merchant 2922,Location 2922,11.687924827102435
570,80.89642698729558,1264,45.70892854469648,0.7705794406270359,0,Travel,2022-01-24 17:00:00,2129,Customer 1264,23,Address 1264,6025.002661070012,2022-09-21,0,Merchant 2129,Location 2129,35.18749844259911
571,55.69524903185309,1487,23.20161468546752,0.707336006974676,0,Travel,2022-01-24 18:00:00,2739,Customer 1487,51,Address 1487,8466.092665203068,2023-05-02,0,Merchant 2739,Location 2739,32.49363434638557
572,88.50391549409335,1219,23.830703133369354,0.6157921144429012,0,Online,2022-01-24 19:00:00,2008,Customer 1219,23,Address 1219,7649.649301190314,2022-08-07,0,Merchant 2008,Location 2008,64.673212360724
573,75.88625236108902,1102,60.08855743019992,0.4324468689113392,0,Travel,2022-01-24 20:00:00,2227,Customer 1102,28,Address 1102,7398.457248836791,2022-04-12,0,Merchant 2227,Location 2227,15.7976949308891
574,35.17601923028805,1799,95.82571214849716,0.1710115790912348,0,Online,2022-01-24 21:00:00,2970,Customer 1799,24,Address 1799,4309.686014500232,2024-03-09,0,Merchant 2970,Location 2970,60.64969291820911
575,62.98349325215778,1137,90.20980446696748,0.2413802893802608,0,Retail,2022-01-24 22:00:00,2380,Customer 1137,52,Address 1137,4843.333768944447,2022-05-17,0,Merchant 2380,Location 2380,27.226311214809705
576,97.0455292967774,1125,73.46425263287489,0.6122810354811906,0,Food,2022-01-24 23:00:00,2736,Customer 1125,58,Address 1125,8801.922036350712,2022-05-05,0,Merchant 2736,Location 2736,23.581276663902514
577,76.76312543775113,1051,86.65348344932752,0.0305014318747617,0,Other,2022-01-25 00:00:00,2601,Customer 1051,30,Address 1051,4620.924284406736,2022-02-20,0,Merchant 2601,Location 2601,9.890358011576396
578,62.16550879121196,1268,77.29106098329157,0.4535346052163812,0,Travel,2022-01-25 01:00:00,2748,Customer 1268,40,Address 1268,5840.971694574231,2022-09-25,0,Merchant 2748,Location 2748,15.12555219207961
579,28.500072838813903,1882,34.84523603737763,0.925580638429988,0,Travel,2022-01-25 02:00:00,2783,Customer 1882,36,Address 1882,3608.806985905158,2024-05-31,0,Merchant 2783,Location 2783,6.3451631985637285
580,39.91796998566471,1751,27.27425252534787,0.7285583233202351,0,Online,2022-01-25 03:00:00,2885,Customer 1751,35,Address 1751,3532.245916328434,2024-01-21,0,Merchant 2885,Location 2885,12.643717460316843
581,84.49886009864518,1769,27.776210631878016,0.6151318749918973,0,Travel,2022-01-25 04:00:00,2471,Customer 1769,34,Address 1769,9517.546957003367,2024-02-08,0,Merchant 2471,Location 2471,56.722649466767166
582,78.29820914461888,1853,66.42840133897653,0.8943598440260031,0,Online,2022-01-25 05:00:00,2707,Customer 1853,30,Address 1853,1767.822690779924,2024-05-02,0,Merchant 2707,Location 2707,11.869807805642353
583,79.20261479658105,1622,66.98557249521411,0.6783994733870634,0,Online,2022-01-25 06:00:00,2734,Customer 1622,21,Address 1622,5611.751690912045,2023-09-14,0,Merchant 2734,Location 2734,12.21704230136693
584,50.31919078514007,1412,70.96202152646335,0.7143370523798596,0,Online,2022-01-25 07:00:00,2641,Customer 1412,19,Address 1412,2730.960169902813,2023-02-16,0,Merchant 2641,Location 2641,20.642830741323273
585,18.479134277595005,1036,96.86197649100174,0.2951400443856831,0,Online,2022-01-25 08:00:00,2362,Customer 1036,37,Address 1036,9381.14521854332,2022-02-05,0,Merchant 2362,Location 2362,78.38284221340673
586,55.648967645299344,1665,75.70566038140832,0.8958436085336823,0,Travel,2022-01-25 09:00:00,2700,Customer 1665,30,Address 1665,5714.503201422603,2023-10-27,0,Merchant 2700,Location 2700,20.056692736108978
587,72.41360119397154,1299,79.87859224113026,0.3281384083244372,0,Food,2022-01-25 10:00:00,2881,Customer 1299,31,Address 1299,4661.555925923707,2022-10-26,0,Merchant 2881,Location 2881,7.464991047158719
588,74.32146924411033,1351,63.01423970331876,0.6108114169536368,0,Other,2022-01-25 11:00:00,2142,Customer 1351,32,Address 1351,6685.598453640112,2022-12-17,0,Merchant 2142,Location 2142,11.307229540791575
589,25.97962923980079,1096,97.12673921424852,0.4570518240336341,0,Travel,2022-01-25 12:00:00,2749,Customer 1096,57,Address 1096,6439.7423175111935,2022-04-06,0,Merchant 2749,Location 2749,71.14710997444773
590,70.54331536441717,1299,68.27403800691818,0.7297890965313768,0,Food,2022-01-25 13:00:00,2460,Customer 1299,31,Address 1299,4661.555925923707,2022-10-26,0,Merchant 2460,Location 2460,2.269277357498993
591,82.50807121975488,1367,18.78711993666675,0.9740997104770862,0,Travel,2022-01-25 14:00:00,2709,Customer 1367,19,Address 1367,6381.958127861724,2023-01-02,0,Merchant 2709,Location 2709,63.720951283088134
592,57.87803871732218,1315,73.96965272229485,0.043564933200842,0,Retail,2022-01-25 15:00:00,2256,Customer 1315,51,Address 1315,3432.0462856822232,2022-11-11,0,Merchant 2256,Location 2256,16.091614004972676
593,27.87987923354001,1531,33.885862957067665,0.9895083933199876,0,Other,2022-01-25 16:00:00,2091,Customer 1531,29,Address 1531,3163.588349598883,2023-06-15,0,Merchant 2091,Location 2091,6.005983723527656
594,22.01321045011379,1796,10.143274797457426,0.1232781302446439,0,Other,2022-01-25 17:00:00,2176,Customer 1796,33,Address 1796,5588.049941710766,2024-03-06,0,Merchant 2176,Location 2176,11.869935652656363
595,14.71386198547468,1340,89.72475793223832,0.6844904001802953,0,Other,2022-01-25 18:00:00,2387,Customer 1340,43,Address 1340,7309.477444001682,2022-12-06,0,Merchant 2387,Location 2387,75.01089594676364
596,44.32303083127752,1973,86.91609663853549,0.3896075179244328,0,Travel,2022-01-25 19:00:00,2444,Customer 1973,29,Address 1973,9772.83232034302,2024-08-30,0,Merchant 2444,Location 2444,42.59306580725797
597,93.92398331455088,1626,24.23981157268908,0.0033134615369962,0,Food,2022-01-25 20:00:00,2486,Customer 1626,43,Address 1626,2802.599688947567,2023-09-18,0,Merchant 2486,Location 2486,69.6841717418618
598,13.912774695481485,1558,72.91096186749405,0.909676443687015,0,Retail,2022-01-25 21:00:00,2979,Customer 1558,35,Address 1558,9927.157718777764,2023-07-12,0,Merchant 2979,Location 2979,58.998187172012564
599,81.80865066013159,1005,82.85202509457709,0.6614929579114033,0,Other,2022-01-25 22:00:00,2191,Customer 1005,46,Address 1005,5405.766913696731,2022-01-05,0,Merchant 2191,Location 2191,1.0433744344454965
600,49.6812699232487,1510,60.49814143710503,0.4684326166652233,0,Food,2022-01-25 23:00:00,2131,Customer 1510,53,Address 1510,7685.510723404021,2023-05-25,0,Merchant 2131,Location 2131,10.816871513856334
601,74.02517524763373,1565,83.12195363634069,0.0187944115062532,0,Retail,2022-01-26 00:00:00,2489,Customer 1565,33,Address 1565,8921.44288847097,2023-07-19,0,Merchant 2489,Location 2489,9.096778388706966
602,71.2219055244872,1573,28.88706840673035,0.3261839931966841,0,Retail,2022-01-26 01:00:00,2383,Customer 1573,35,Address 1573,8400.252361437635,2023-07-27,1,Merchant 2383,Location 2383,42.33483711775685
603,45.39753678823229,1691,64.63368175495438,0.6413030905263242,0,Travel,2022-01-26 02:00:00,2677,Customer 1691,47,Address 1691,6089.047769259954,2023-11-22,0,Merchant 2677,Location 2677,19.236144966722094
604,68.30467542833836,1176,94.80117505157018,0.2655540349578368,0,Travel,2022-01-26 03:00:00,2175,Customer 1176,20,Address 1176,5493.960539328983,2022-06-25,0,Merchant 2175,Location 2175,26.496499623231827
605,30.699545031070528,1470,80.11902469129403,0.8398100954746966,0,Other,2022-01-26 04:00:00,2023,Customer 1470,26,Address 1470,5964.380701095596,2023-04-15,0,Merchant 2023,Location 2023,49.4194796602235
606,55.29436013469146,1174,36.05423423201009,0.7108090523094975,0,Online,2022-01-26 05:00:00,2637,Customer 1174,27,Address 1174,9301.241150618618,2022-06-23,0,Merchant 2637,Location 2637,19.24012590268137
607,58.881829218778016,1289,49.12298790567034,0.5489740627530201,1,Online,2022-01-26 06:00:00,2365,Customer 1289,31,Address 1289,9393.91094329131,2022-10-16,0,Merchant 2365,Location 2365,9.758841313107673
608,26.436080264307773,1755,85.80333328900018,0.9860397382767035,0,Food,2022-01-26 07:00:00,2224,Customer 1755,42,Address 1755,2653.251468019429,2024-01-25,0,Merchant 2224,Location 2224,59.3672530246924
609,90.48071057199276,1132,71.4622660268702,0.2494273555152583,1,Online,2022-01-26 08:00:00,2922,Customer 1132,47,Address 1132,4552.1052691343975,2022-05-12,0,Merchant 2922,Location 2922,19.018444545122563
610,90.60563652231846,1239,90.01981973137339,0.5122600501751468,0,Other,2022-01-26 09:00:00,2146,Customer 1239,40,Address 1239,8704.182255178053,2022-08-27,0,Merchant 2146,Location 2146,0.5858167909450742
611,88.34186423374305,1912,35.53622466237405,0.6463709162458597,1,Food,2022-01-26 10:00:00,2220,Customer 1912,45,Address 1912,9262.124940491196,2024-06-30,0,Merchant 2220,Location 2220,52.805639571369
612,36.90222620760606,1414,61.05825497080078,0.8067575236349557,0,Travel,2022-01-26 11:00:00,2884,Customer 1414,18,Address 1414,2560.1203796381005,2023-02-18,0,Merchant 2884,Location 2884,24.15602876319472
613,16.182846568927204,1770,33.42063794967267,0.2607989175769328,0,Other,2022-01-26 12:00:00,2184,Customer 1770,36,Address 1770,6847.49092112656,2024-02-09,1,Merchant 2184,Location 2184,17.237791380745463
614,11.564836282866452,1639,30.22084017540379,0.291309745415711,0,Food,2022-01-26 13:00:00,2094,Customer 1639,54,Address 1639,6463.307957427782,2023-10-01,0,Merchant 2094,Location 2094,18.65600389253734
615,14.560537509054024,1043,59.31212836896322,0.2283551215387463,0,Online,2022-01-26 14:00:00,2215,Customer 1043,25,Address 1043,8236.476448026788,2022-02-12,0,Merchant 2215,Location 2215,44.7515908599092
616,40.83608859104079,1845,10.230726644705085,0.8181341312113436,0,Online,2022-01-26 15:00:00,2951,Customer 1845,24,Address 1845,9347.479356234926,2024-04-24,0,Merchant 2951,Location 2951,30.605361946335705
617,10.980455323300587,1821,97.42511636370944,0.5704239074602406,0,Food,2022-01-26 16:00:00,2491,Customer 1821,26,Address 1821,9713.65768299239,2024-03-31,0,Merchant 2491,Location 2491,86.44466104040885
618,68.16151267115706,1595,39.02570619957358,0.1065930291717927,0,Retail,2022-01-26 17:00:00,2668,Customer 1595,53,Address 1595,1150.2959489054026,2023-08-18,0,Merchant 2668,Location 2668,29.13580647158348
619,51.20871487556867,1686,96.44332488760357,0.3011369182862841,0,Food,2022-01-26 18:00:00,2598,Customer 1686,51,Address 1686,1401.2725827248678,2023-11-17,0,Merchant 2598,Location 2598,45.2346100120349
620,30.79084603660721,1901,66.39535273910974,0.6045326052833953,0,Retail,2022-01-26 19:00:00,2856,Customer 1901,57,Address 1901,1828.702205059994,2024-06-19,0,Merchant 2856,Location 2856,35.60450670250253
621,30.65272139730061,1139,36.53461967573059,0.3731841554485576,0,Other,2022-01-26 20:00:00,2557,Customer 1139,21,Address 1139,3039.5142047755826,2022-05-19,0,Merchant 2557,Location 2557,5.881898278429979
622,77.36867757108365,1406,32.674715832902635,0.6589019215745976,0,Food,2022-01-26 21:00:00,2655,Customer 1406,56,Address 1406,6284.73966605261,2023-02-10,0,Merchant 2655,Location 2655,44.69396173818102
623,75.26230757258354,1730,99.0951514498993,0.8405061748157093,0,Food,2022-01-26 22:00:00,2004,Customer 1730,54,Address 1730,3967.076794107528,2023-12-31,0,Merchant 2004,Location 2004,23.832843877315767
624,91.4805744361771,1237,13.859496373981589,0.6731950403866196,0,Travel,2022-01-26 23:00:00,2932,Customer 1237,32,Address 1237,5160.483332414382,2022-08-25,0,Merchant 2932,Location 2932,77.62107806219551
625,55.15725947347897,1758,93.4853268222084,0.1469607039043922,0,Retail,2022-01-27 00:00:00,2051,Customer 1758,38,Address 1758,2203.576279558167,2024-01-28,1,Merchant 2051,Location 2051,38.328067348729434
626,25.5487291410875,1385,62.08117630253874,0.3398546091264148,0,Retail,2022-01-27 01:00:00,2196,Customer 1385,36,Address 1385,4335.814031939231,2023-01-20,0,Merchant 2196,Location 2196,36.532447161451245
627,96.58421668519038,1263,99.13454677927696,0.1142094134989581,0,Online,2022-01-27 02:00:00,2292,Customer 1263,21,Address 1263,3583.3826875795057,2022-09-20,0,Merchant 2292,Location 2292,2.5503300940865756
628,28.21936015497701,1736,58.85787926940827,0.9482805982293544,0,Other,2022-01-27 03:00:00,2211,Customer 1736,52,Address 1736,9279.108537872376,2024-01-06,0,Merchant 2211,Location 2211,30.63851911443126
629,81.21645066050094,1626,85.23285274883663,0.3857983422705521,0,Travel,2022-01-27 04:00:00,2265,Customer 1626,43,Address 1626,2802.599688947567,2023-09-18,0,Merchant 2265,Location 2265,4.0164020883356955
630,52.32636056805466,1399,95.74381607726508,0.1405323146968852,0,Travel,2022-01-27 05:00:00,2115,Customer 1399,18,Address 1399,9447.72949841338,2023-02-03,0,Merchant 2115,Location 2115,43.41745550921042
631,42.32786546597519,1137,56.75233728488749,0.2274199087290001,0,Online,2022-01-27 06:00:00,2303,Customer 1137,52,Address 1137,4843.333768944447,2022-05-17,0,Merchant 2303,Location 2303,14.424471818912302
632,79.37134605324061,1612,50.69065748740078,0.6431756677050152,0,Online,2022-01-27 07:00:00,2941,Customer 1612,23,Address 1612,1437.9427525147803,2023-09-04,0,Merchant 2941,Location 2941,28.680688565839837
633,11.705082409397097,1303,71.57334690739006,0.5219771425792494,0,Food,2022-01-27 08:00:00,2961,Customer 1303,35,Address 1303,6650.9563718712825,2022-10-30,0,Merchant 2961,Location 2961,59.86826449799297
634,93.76508796403708,1865,20.781627414979045,0.2784227728971279,0,Online,2022-01-27 09:00:00,2332,Customer 1865,45,Address 1865,4468.344079407905,2024-05-14,0,Merchant 2332,Location 2332,72.98346054905804
635,83.14607235416698,1147,55.8338310145598,0.589710102116919,0,Other,2022-01-27 10:00:00,2197,Customer 1147,59,Address 1147,6232.211660395478,2022-05-27,0,Merchant 2197,Location 2197,27.312241339607176
636,81.49217872125034,1234,48.97803758936727,0.8601626136563015,0,Food,2022-01-27 11:00:00,2391,Customer 1234,18,Address 1234,6737.496077516889,2022-08-22,0,Merchant 2391,Location 2391,32.51414113188307
